2
34 34
-0.739610 -0.774350 0.308806 0.181818 1.000000
-0.714448 -0.778157 0.334299 0.181818 1.000000
-0.679910 -0.776174 0.359791 0.181818 1.000000
-0.632466 -0.767551 0.385284 0.181818 1.000000
-0.565810 -0.751092 0.410776 0.181818 1.000000
-0.468757 -0.725958 0.436269 0.181818 1.000000
-0.324000 -0.694588 0.461761 0.181818 1.000000
-0.118839 -0.669154 0.487254 0.181818 1.000000
0.118839 -0.669154 0.512746 0.181818 1.000000
0.324000 -0.694588 0.538239 0.181818 1.000000
0.468757 -0.725958 0.563731 0.181818 1.000000
0.565810 -0.751092 0.589224 0.181818 1.000000
0.632466 -0.767551 0.614716 0.181818 1.000000
0.679910 -0.776174 0.640209 0.181818 1.000000
0.714448 -0.778157 0.665701 0.181818 1.000000
0.739610 -0.774350 0.691194 0.181818 1.000000
0.757389 -0.765178 0.716687 0.181818 1.000000
0.768868 -0.750684 0.742179 0.181818 1.000000
0.774499 -0.730548 0.767672 0.181818 1.000000
0.774172 -0.704075 0.793164 0.181818 1.000000
0.767132 -0.670130 0.818657 0.181818 1.000000
0.751694 -0.627055 0.844149 0.181818 1.000000
0.724673 -0.572601 0.869642 0.181818 1.000000
0.680327 -0.504107 0.895134 0.181818 1.000000
0.608659 -0.419592 0.920627 0.181818 1.000000
-0.629928 -0.441927 0.092712 0.196970 1.000000
-0.698361 -0.528450 0.117396 0.196970 1.000000
-0.739823 -0.597275 0.142080 0.196970 1.000000
-0.764689 -0.651385 0.166764 0.196970 1.000000
-0.778679 -0.693951 0.191449 0.196970 1.000000
-0.784884 -0.727459 0.216133 0.196970 1.000000
-0.784917 -0.753674 0.240817 0.196970 1.000000
-0.779506 -0.773778 0.265501 0.196970 1.000000
-0.768781 -0.788488 0.290185 0.196970 1.000000
-0.752361 -0.798127 0.314869 0.196970 1.000000
-0.729293 -0.802638 0.339553 0.196970 1.000000
-0.697779 -0.801530 0.364237 0.196970 1.000000
-0.654516 -0.793762 0.388921 0.196970 1.000000
-0.593249 -0.777640 0.413606 0.196970 1.000000
-0.501717 -0.751152 0.438290 0.196970 1.000000
-0.357279 -0.714868 0.462974 0.196970 1.000000
-0.134907 -0.682168 0.487658 0.196970 1.000000
0.134907 -0.682168 0.512342 0.196970 1.000000
0.357279 -0.714868 0.537026 0.196970 1.000000
0.501717 -0.751152 0.561710 0.196970 1.000000
0.593249 -0.777640 0.586394 0.196970 1.000000
0.654516 -0.793762 0.611079 0.196970 1.000000
0.697779 -0.801530 0.635763 0.196970 1.000000
0.729293 -0.802638 0.660447 0.196970 1.000000
0.752361 -0.798127 0.685131 0.196970 1.000000
0.768781 -0.788488 0.709815 0.196970 1.000000
0.779506 -0.773778 0.734499 0.196970 1.000000
0.784917 -0.753674 0.759183 0.196970 1.000000
0.784884 -0.727459 0.783867 0.196970 1.000000
0.778679 -0.693951 0.808551 0.196970 1.000000
0.764689 -0.651385 0.833236 0.196970 1.000000
0.739823 -0.597275 0.857920 0.196970 1.000000
0.698361 -0.528450 0.882604 0.196970 1.000000
0.629928 -0.441927 0.907288 0.196970 1.000000
-0.651816 -0.466797 0.106973 0.212121 1.000000
-0.716396 -0.554864 0.130793 0.212121 1.000000
-0.754669 -0.623589 0.154613 0.212121 1.000000
-0.777246 -0.677039 0.178433 0.212121 1.000000
-0.789736 -0.718884 0.202253 0.212121 1.000000
-0.795093 -0.751824 0.226072 0.212121 1.000000
-0.794840 -0.777717 0.249892 0.212121 1.000000
-0.789673 -0.797783 0.273712 0.212121 1.000000
-0.779745 -0.812762 0.297532 0.212121 1.000000
-0.764760 -0.822994 0.321352 0.212121 1.000000
-0.743929 -0.828429 0.345171 0.212121 1.000000
-0.715718 -0.828555 0.368991 0.212121 1.000000
